"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization","51/1610","357/18860",0.142857142857143,1.6734693877551,3.92471939995114,0.000187334272937361,0.00276124924466177,0.00212390104884761,"CX3CL1/CCL26/TENM1/WAS/ELN/FSCN1/TGFB2/PPM1F/SH3BP1/ASB2/HCK/CORO1A/PYCARD/ARHGEF10/TGFB1/CCL24/LIMK1/NEDD9/HRG/PLEK/RND3/RGS4/NCKAP1L/PREX1/CDC42EP1/RAC2/BST2/PDGFRA/AVIL/FHOD1/VILL/RHOF/GPR65/TRPM2/ARHGEF19/PLEKHH2/GRHL3/ANKRD23/SLC4A2/RND1/RHOG/HCLS1/CSF1R/NF2/C15orf62/FLNA/SIGLEC15/S100A10/ARHGEF15/ARPIN/ITGB3",51
"GO:0071276","GO:0071276","cellular response to cadmium ion","9/1610","26/18860",0.346153846153846,4.05494505494505,4.76207809315708,0.000192530927170204,0.00283055108608329,0.00217720672343197,"SLC11A1/MT1G/CYBB/MT1E/MT1X/MT1H/MT1A/MT1M/MT1HL1",9
"GO:0043269","GO:0043269","regulation of monoatomic ion transport","61/1610","449/18860",0.135857461024499,1.59147311485842,3.87522754852831,0.000193627814105648,0.00283937812530821,0.00218399631618759,"CX3CL1/KCNG1/BAK1/HOMER3/KCNH2/CD84/CAMK2A/P2RX5/BAX/TESC/FXYD5/TREM2/CORO1A/KCNN4/DMPK/LILRB1/TGFB1/PIK3CG/P2RX1/IFNG/PDE4D/RGS4/KCNJ5/LILRB2/APLNR/EGF/XCL1/TRPC1/LCN2/UBASH3B/MS4A1/CACNA1D/KCNF1/CTSS/ADORA1/CCR1/NOS3/ADRB2/IL16/UCP2/KCNE5/SCN4B/CD19/KCNG2/GPR35/PER1/LRRC55/CXCR3/LILRA5/TRPV2/FLNA/DMD/MIR26A1/LIME1/LILRA2/LYN/ITGB3/CCL5/CCL4/ORAI1/CCL3",61
"GO:0048762","GO:0048762","mesenchymal cell differentiation","42/1610","278/18860",0.151079136690647,1.76978417266187,3.95023439473457,0.000201211161454225,0.00294303486536244,0.00226372713344247,"SEMA3F/ZFP64/WNT11/TGFB2/SEMA4G/DDX17/TGFB1/ENG/GATA3/DDX5/COL1A1/MDK/FN1/GLIPR2/IL1B/BMP2/SIX1/GATA5/LOXL2/TBX3/HEY2/SEMA4F/HTR2B/SPRY2/SEMA6D/SEMA7A/ADAM15/SFRP2/NOTCH1/NCAM1/DLG5/ADAM8/MSX1/EOMES/RANBP3L/SEMA6B/TNXB/SEMA4C/LRG1/ERBB4/RFLNB/BCL9L",42
"GO:0002755","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","8/1610","21/18860",0.380952380952381,4.46258503401361,4.85019154782538,0.000204787822025181,0.0029801057357812,0.00229224135059122,"BTK/IRF1/IRAK2/REG3G/CD300A/TLR6/IRF7/CD300LF",8
"GO:0097501","GO:0097501","stress response to metal ion","8/1610","21/18860",0.380952380952381,4.46258503401361,4.85019154782538,0.000204787822025181,0.0029801057357812,0.00229224135059122,"SLC11A1/MT1G/MT1E/MT1X/MT1H/MT1A/MT1M/MT1HL1",8
"GO:0045453","GO:0045453","bone resorption","15/1610","63/18860",0.238095238095238,2.7891156462585,4.34552383472788,0.000209485154590038,0.00304072487081326,0.0023388684505257,"CD38/PDK4/CSK/RAB3D/TNFSF11/RAC2/ADAM8/UBASH3B/SLC4A2/INPP5D/ADRB2/BBLN/CSF1R/SIGLEC15/ITGB3",15
"GO:0002920","GO:0002920","regulation of humoral immune response","13/1610","50/18860",0.26,3.04571428571429,4.42500026372785,0.000214592351014072,0.00310697127961894,0.00238982394373833,"CD5L/PTPRC/TREM2/CD37/FCER2/CR2/IL1B/C3/CFP/GATA6/VSIG4/LTA/TNF",13
"GO:0070527","GO:0070527","platelet aggregation","17/1610","77/18860",0.220779220779221,2.58627087198516,4.26106296204854,0.000218032475059945,0.00314880738602987,0.00242200349089716,"CTSG/GATA1/COMP/PIK3CG/SH2B3/PLEK/PDGFRA/EMILIN1/FERMT3/UBASH3B/ILK/FLNA/ADGRG1/MFSD2B/HBB/LYN/ITGB3",17
"GO:0007052","GO:0007052","mitotic spindle organization","25/1610","137/18860",0.182481751824818,2.13764337851929,4.08278421401128,0.000221626542315254,0.00319258658526413,0.00245567762855464,"TACC3/WDR62/TPX2/BIRC5/KIF4A/EFHC1/MISP/MYBL2/ARHGEF10/CDC20/FAM110A/CDCA8/KIF23/ANKRD53/SPC25/KIF15/POC1A/ILK/PLK1/AURKB/RCC1/FLNA/HSPA1B/KIFC1/UHRF1",25
"GO:0051347","GO:0051347","positive regulation of transferase activity","28/1610","161/18860",0.173913043478261,2.03726708074534,4.03805342838761,0.000223837773271037,0.00319258658526413,0.00245567762855464,"TENM1/LTF/PTPRC/TPX2/CLSPN/PABPN1/RASSF2/PIK3CG/IFNG/NEDD9/CDC20/KIF14/TNFRSF10B/ARRDC4/PIK3R5/S100A12/SPDYA/MST1R/PLK1/GPRC5B/MAP4K2/TLR6/UBE2C/TCIM/CSF1R/LILRA5/ELANE/TNF",28
"GO:0001773","GO:0001773","myeloid dendritic cell activation","10/1610","32/18860",0.3125,3.66071428571429,4.60202373603668,0.00022388341160937,0.00319258658526413,0.00245567762855464,"SPI1/PYCARD/RELB/CD37/TGFB1/CD2/DOCK2/HAVCR2/IRF4/BATF2",10
"GO:0035590","GO:0035590","purinergic nucleotide receptor signaling pathway","10/1610","32/18860",0.3125,3.66071428571429,4.60202373603668,0.00022388341160937,0.00319258658526413,0.00245567762855464,"P2RX5/CTSG/NECAB2/P2RX1/ADORA1/PTAFR/P2RY2/P2RY13/P2RY8/ADA",10
"GO:0001794","GO:0001794","type IIa hypersensitivity","6/1610","12/18860",0.5,5.85714285714286,5.14181660047759,0.000225529809485348,0.00319258658526413,0.00245567762855464,"C3/FCGR2A/FCGR1A/FCER1G/FCGR3A/IGHG1",6
"GO:0002445","GO:0002445","type II hypersensitivity","6/1610","12/18860",0.5,5.85714285714286,5.14181660047759,0.000225529809485348,0.00319258658526413,0.00245567762855464,"C3/FCGR2A/FCGR1A/FCER1G/FCGR3A/IGHG1",6
"GO:0140105","GO:0140105","interleukin-10-mediated signaling pathway","6/1610","12/18860",0.5,5.85714285714286,5.14181660047759,0.000225529809485348,0.00319258658526413,0.00245567762855464,"LILRB1/LILRA1/IL10RA/LILRB2/LILRB4/LILRA2",6
"GO:1904238","GO:1904238","pericyte cell differentiation","6/1610","12/18860",0.5,5.85714285714286,5.14181660047759,0.000225529809485348,0.00319258658526413,0.00245567762855464,"SPI1/TGFB2/ACTA2/EPHA2/NOTCH1/GPR4",6
"GO:0030851","GO:0030851","granulocyte differentiation","12/1610","44/18860",0.272727272727273,3.19480519480519,4.45283275894948,0.000229107618205915,0.00322809063569411,0.00248298667720078,"SPI1/TESC/GATA1/CBFA2T3/C1QC/TAL1/INPP5D/FASN/GATA2/HCLS1/L3MBTL3/LYN",12
"GO:0031589","GO:0031589","cell-substrate adhesion","52/1610","369/18860",0.140921409214092,1.65079365079365,3.85703881711715,0.00022916677707498,0.00322809063569411,0.00248298667720078,"ITGAL/ITGA2B/CX3CL1/TNFRSF12A/CD44/ACTN1/COL16A1/SIGLEC1/UNC13D/PPM1F/CORO1A/COL1A1/MDK/NEDD9/HRG/ITGA4/FN1/KIF14/PLG/PLAU/PREX1/RAC2/THSD1/MYO1G/EMILIN1/PARVG/ITGAX/ADAM15/COL8A1/DOCK5/NOTCH1/FERMT3/CD96/OTOA/MMP14/ZYX/ITGB2/ITGA5/MELTF/ILK/AXL/TNXB/ITGAM/PKHD1/FUT1/CSF1/NF2/FLNA/S100A10/CD3E/L1CAM/ITGB3",52
"GO:0010934","GO:0010934","macrophage cytokine production","11/1610","38/18860",0.289473684210526,3.39097744360902,4.50725481504258,0.000234084023742527,0.00328119247986155,0.00252383161821471,"TGFB2/PYCARD/LILRB1/TGFB1/SEMA7A/SPON2/LAPTM5/GPRC5B/AXL/LITAF/TLR7",11
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","11/1610","38/18860",0.289473684210526,3.39097744360902,4.50725481504258,0.000234084023742527,0.00328119247986155,0.00252383161821471,"TGFB2/PYCARD/LILRB1/TGFB1/SEMA7A/SPON2/LAPTM5/GPRC5B/AXL/LITAF/TLR7",11
"GO:0046638","GO:0046638","positive regulation of alpha-beta T cell differentiation","14/1610","57/18860",0.245614035087719,2.87719298245614,4.33621188444657,0.000238303160764732,0.00333216571250245,0.00256303927122845,"RUNX3/IL12RB1/IFNG/CD86/ZAP70/SASH3/NCKAP1L/HLX/GPR65/IL2RG/LGALS9/KLHL25/LILRB4/ADA",14
"GO:0061448","GO:0061448","connective tissue development","45/1610","307/18860",0.146579804560261,1.71707771056305,3.86995626704801,0.000244662209649968,0.0034127394560687,0.00262501508119953,"RUNX3/CD44/SPI1/RARB/WNT11/TGFB2/NFATC2/TIMP1/TGFB1/COMP/GATA3/ACTA2/COL1A1/PPARGC1A/MDK/PRRX1/ERRFI1/TGFBI/EGR1/BMP2/COL5A1/LOXL2/SOX5/ADAMTS7/ECM1/SFRP2/NOTCH1/SERPINH1/WNT7A/MSX1/POC1A/OSR2/CYTL1/ID4/RARG/LPL/GPR4/RFLNA/ZNF664-RFLNA/BGN/RFLNB/CSF1/HYAL3/ARID5A/ITGB3",45
"GO:0042267","GO:0042267","natural killer cell mediated cytotoxicity","18/1610","85/18860",0.211764705882353,2.48067226890756,4.17980625228833,0.000250788276044867,0.00348520130838361,0.00268075137680219,"SLAMF7/UNC13D/GZMB/CORO1A/LILRB1/TGFB1/NKG7/CD2/HCST/ULBP3/HAVCR2/VAV1/INPP5D/LGALS9/TIGIT/SH2D1A/FCGR3A/NCR3",18
"GO:0032615","GO:0032615","interleukin-12 production","15/1610","64/18860",0.234375,2.74553571428571,4.27330338117524,0.000252294691671764,0.00348520130838361,0.00268075137680219,"MEFV/LILRB1/JAK3/MDK/IFNG/IRF1/IRF8/SCIMP/LAPTM5/LGALS9/IL16/CMKLR1/TIGIT/LILRA5/LTB",15
"GO:0032655","GO:0032655","regulation of interleukin-12 production","15/1610","64/18860",0.234375,2.74553571428571,4.27330338117524,0.000252294691671764,0.00348520130838361,0.00268075137680219,"MEFV/LILRB1/JAK3/MDK/IFNG/IRF1/IRF8/SCIMP/LAPTM5/LGALS9/IL16/CMKLR1/TIGIT/LILRA5/LTB",15
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","15/1610","64/18860",0.234375,2.74553571428571,4.27330338117524,0.000252294691671764,0.00348520130838361,0.00268075137680219,"RUNX3/IL12RB1/JAK3/GATA3/CD69/IFNG/CD86/SASH3/NCKAP1L/HLX/IRF4/GPR65/IL2RG/LGALS9/KLHL25",15
"GO:0140014","GO:0140014","mitotic nuclear division","42/1610","281/18860",0.149466192170818,1.7508896797153,3.87432319432603,0.000254560427437665,0.00350802670967713,0.00269830824670134,"ANLN/NDE1/TPX2/BIRC5/KIF4A/MISP/MYBL2/CENPI/ARHGEF10/TGFB1/CDC20/CENPF/KIF14/DUSP1/CENPK/IL1B/PKMYT1/CDCA8/NUSAP1/KIF23/EGF/ANKRD53/MKI67/SPC25/SKA1/BUB1B/SPC24/KIF15/PLK1/CCDC8/UBE2C/SPHK1/HASPIN/AURKB/RCC1/KLHDC8B/KIF18B/FLNA/HSPA1B/TNF/KIFC1/UHRF1",42
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","40/1610","264/18860",0.151515151515152,1.77489177489177,3.87356603758969,0.000265188370722091,0.00364570262538375,0.00280420597481685,"CASP10/CRLF1/CX3CL1/BAX/MMP2/TGFB2/TREM2/SIX4/CORO1A/IL27RA/BBC3/PTPRZ1/SLC1A1/GATA3/UNC5B/DKK1/PPARGC1A/CCND1/MDK/KIF14/NR4A3/EGR1/SIX1/EGLN3/VSTM2L/HRK/CASP5/TP53/LCN2/ADAM8/NR4A2/SLC25A27/AXL/CX3CR1/LONRF2/UCP2/PYCR1/TNF/PCDHGC3/CCL3",40
"GO:0001783","GO:0001783","B cell apoptotic process","9/1610","27/18860",0.333333333333333,3.9047619047619,4.61434845837162,0.00026705104953463,0.00366250588078789,0.00281713072322408,"BTK/BAK1/BAX/TNFRSF21/AURKB/PDCD1/HSH2D/ADA/LYN",9
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","50/1610","354/18860",0.141242937853107,1.6545601291364,3.79815442706306,0.000283545864785619,0.00387942296820324,0.00298397927207026,"FGR/CX3CL1/LTK/MYDGF/TGFB2/TREM2/FKBP5/MAZ/TGFB1/PIK3CG/ENG/GATA3/UNC5B/SH2B3/FN1/IGFBP5/ERRFI1/TNFSF11/IL1B/HCST/PDGFRA/PRR5L/SPRY2/CEP55/EGF/PIK3R5/VAV1/COL6A2/RCN3/ADAM8/KIT/PTPN13/RYK/MST1R/ILK/AXL/NLRC3/CX3CR1/PKHD1/PIK3CD/CD19/ERBB4/HCLS1/CSF1R/MAGI2/FCGR3A/LIME1/TNF/CCL5/CCL3",50
"GO:0060047","GO:0060047","heart contraction","40/1610","265/18860",0.150943396226415,1.76819407008086,3.84745469502902,0.000287164181778875,0.00391955120666679,0.00301484515928631,"CACNA1G/SCN4A/KCNH2/ATP2A3/TGFB2/CHGA/DMPK/PIK3CG/SLC1A1/NMU/PDE4D/SLC4A3/RGS2/TNNI3K/RGS4/KCNJ5/HEY2/GATA6/TRPC1/ADM/KCNE4/SCN3A/CACNA1D/ADORA1/NOS3/TACR3/GAA/HSPB7/DES/KCNE5/SCN4B/TH/GJC1/KCND2/ADA/FLNA/DMD/MIR26A1/TNF/GJA5",40
"GO:0038084","GO:0038084","vascular endothelial growth factor signaling pathway","14/1610","58/18860",0.241379310344828,2.82758620689655,4.25860699269138,0.000289752344760915,0.00394546109449446,0.00303477455828537,"HRG/PGF/PDGFRA/SPRY2/EMILIN1/ITGA5/JCAD/TNXB/PIK3CD/PTP4A3/DLL1/MIR26A1/ADGRG1/ITGB3",14
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","35/1610","222/18860",0.157657657657658,1.84684684684685,3.87756803780261,0.000292393341496108,0.00397196560573929,0.00305516133044689,"CCL26/BTK/MYDGF/PRKD2/TGFB1/CCL24/CCND1/MDK/ITGA4/NR4A3/NR4A1/APLNR/HTR2B/HLX/EGF/ECM1/REG3G/NOTCH1/WNT7A/JAML/OSR2/JCAD/NOD2/PKHD1/LRG1/PIK3CD/EGFL7/ERBB4/GATA2/GPBAR1/MIR101-1/TNF/NEAT1/ITGB3/CCL5",35
"GO:0015671","GO:0015671","oxygen transport","7/1610","17/18860",0.411764705882353,4.82352941176471,4.81827507773122,0.0002943910325919,0.0039813794550288,0.00306240228648095,"HBQ1/ZNF410/HBA2/HBA1/HBM/HBD/HBB",7
"GO:0032963","GO:0032963","collagen metabolic process","22/1610","116/18860",0.189655172413793,2.22167487684729,4.03209929256582,0.00029447866925637,0.0039813794550288,0.00306240228648095,"MRC2/ADAMTS2/MMP2/MMP11/TGFB1/COL1A1/ERRFI1/COL5A1/EMILIN1/CBX8/RETREG3/RCN3/ADAM15/NOTCH1/SERPINH1/MMP14/CREB3L1/CTSS/KLF15/COL1A2/TNXB/CIITA",22
"GO:0003180","GO:0003180","aortic valve morphogenesis","11/1610","39/18860",0.282051282051282,3.3040293040293,4.40024312575337,0.000301127224990776,0.00405072586199573,0.00311574224004567,"ELN/TIE1/TGFB1/GATA3/DLL4/GATA5/NFATC1/HEY2/EMILIN1/NOTCH1/NOS3",11
"GO:0045823","GO:0045823","positive regulation of heart contraction","11/1610","39/18860",0.282051282051282,3.3040293040293,4.40024312575337,0.000301127224990776,0.00405072586199573,0.00311574224004567,"TGFB2/CHGA/SLC1A1/NMU/PDE4D/RGS2/RGS4/HEY2/ADM/TACR3/ADA",11
"GO:0009620","GO:0009620","response to fungus","17/1610","79/18860",0.215189873417722,2.52079566003617,4.13811706416956,0.000301734427750402,0.00405072586199573,0.00311574224004567,"MPO/BTK/LTF/BAK1/SPI1/CTSG/CHGA/TGFB1/HRG/GNLY/SPON2/SCIMP/S100A12/DEFA4/CX3CR1/ELANE/DEFA3",17
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","15/1610","65/18860",0.230769230769231,2.7032967032967,4.20245950938546,0.000302440976232239,0.00405072586199573,0.00311574224004567,"TYROBP/TESC/TREM2/TGFB1/IFNG/NEDD9/TNFSF11/LIF/CD101/CCR1/FOS/HCLS1/FES/CSF1/TNF",15
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","24/1610","132/18860",0.181818181818182,2.12987012987013,3.97967412388948,0.000310315213549539,0.00414647828572386,0.00318939320566533,"FGR/LTF/LYZ/CTSG/CHGA/HCK/PYCARD/GSDMD/IL27RA/H2BC11/IL1B/HAVCR2/EPHA2/REG3G/ADM/DEFA4/RNASE3/H2BC21/LYG2/MPEG1/LTA/TNF/DEFA3/RNASE4",24
"GO:0051235","GO:0051235","maintenance of location","35/1610","223/18860",0.15695067264574,1.83856502242152,3.84838834742768,0.000318967593113705,0.00425215772731301,0.00327067984694436,"CX3CL1/FAM76B/PTPRC/BAX/KDELR3/CORO1A/TGFB1/PDE4D/PCK1/APLNR/HTR2B/TRPM2/XCL1/TRPC1/UBASH3B/HK1/NBL1/MICOS10-NBL1/HK2/CCR5/GP9/GAA/CD19/GP5/LCK/GP1BA/CXCR3/FLNA/RYR3/SPOUT1/DMD/LIME1/LYN/ITGB3/CCL3",35
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","30/1610","181/18860",0.165745856353591,1.94159431728492,3.88869627190793,0.000323854903754292,0.00430727021993208,0.0033130713409772,"CCL26/ALOX5/TIE1/MYDGF/APOH/PRKD2/CCL24/ENG/MDK/ITGA4/NR4A1/DBH/DLL4/APLNR/HTR2B/EGF/ECM1/JCAD/ATOH8/LRG1/PIK3CD/EGFL7/FUT1/FUT2/GATA2/CXCR3/MIR26A1/MIR101-1/TNF/ITGB3",30
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","45/1610","311/18860",0.144694533762058,1.69499310978411,3.7755320514294,0.000327504516407435,0.00434570378035759,0.00334263371368097,"FGR/CX3CL1/LTK/MYDGF/TGFB2/TREM2/FKBP5/MAZ/TGFB1/PIK3CG/ENG/GATA3/UNC5B/SH2B3/FN1/IGFBP5/TNFSF11/IL1B/HCST/PDGFRA/PRR5L/SPRY2/CEP55/EGF/PIK3R5/VAV1/RCN3/ADAM8/KIT/PTPN13/RYK/MST1R/AXL/NLRC3/CX3CR1/PKHD1/CD19/ERBB4/HCLS1/CSF1R/MAGI2/LIME1/TNF/CCL5/CCL3",45
"GO:0042325","GO:0042325","regulation of phosphorylation","58/1610","431/18860",0.134570765661253,1.57640039774611,3.69819443257124,0.000352057486750023,0.00466068696000783,0.00358491285849987,"FGR/TENM1/LTF/MVP/MYDGF/PTPRC/TPX2/TFAP4/CLSPN/CDC6/IL11/CDKN3/PTK6/TRIB3/RASSF2/PYCARD/PIK3CG/BRAT1/IFNG/NEDD9/HRG/FN1/ERRFI1/GADD45A/KIF14/DUSP1/TNFRSF10B/C3/BMP2/PKMYT1/LIF/PRR5L/SPRY2/EGF/NLRC5/PIK3R5/SFRP2/KIT/ITGB2/S100A12/PTPN13/SPDYA/MST1R/GPRC5B/CD300A/MAP4K2/TLR6/SPHK1/TCIM/ERBB4/CSF1R/TSPYL2/TNFRSF18/LILRA5/SERTAD1/ELANE/TNF/LYN",58
"GO:0003272","GO:0003272","endocardial cushion formation","9/1610","28/18860",0.321428571428571,3.76530612244898,4.47354413825991,0.000363945722691663,0.00480694131194831,0.00369740895862029,"TGFB2/ENG/BMP2/APLNR/TBX3/HEY2/NOTCH1/MSX1/DCHS1",9
"GO:0051216","GO:0051216","cartilage development","34/1610","216/18860",0.157407407407407,1.84391534391534,3.81095596180562,0.000364953836585971,0.00480914974985062,0.00369910764756918,"RUNX3/CD44/RARB/WNT11/TGFB2/NFATC2/TIMP1/TGFB1/COMP/GATA3/COL1A1/MDK/PRRX1/ERRFI1/TGFBI/BMP2/LOXL2/SOX5/ADAMTS7/ECM1/SFRP2/SERPINH1/WNT7A/MSX1/POC1A/OSR2/CYTL1/RARG/RFLNA/ZNF664-RFLNA/BGN/RFLNB/HYAL3/ARID5A",34
"GO:0030308","GO:0030308","negative regulation of cell growth","29/1610","174/18860",0.166666666666667,1.95238095238095,3.85571452400694,0.000367343326177388,0.00482950915496203,0.00371476771952887,"SEMA3F/CDKL3/ARHGAP4/TGFB2/TGFB1/CYP27B1/HRG/RGS2/RGS4/BCL11A/CDKN2D/BST2/SEMA4F/SEMA6D/TP53/ADAM15/EAF2/SFRP2/MSX1/RYK/SOX17/OSGIN2/GNG4/NAIF1/CCDC85B/CRLF3/TSPYL2/HSPA1B/MEG3",29
"GO:0001776","GO:0001776","leukocyte homeostasis","22/1610","118/18860",0.186440677966102,2.18401937046005,3.94157289636211,0.000377980851124059,0.00495796442105159,0.0038135730971691,"BTK/BAK1/BAX/TGFB2/TNFSF13B/CORO1A/TGFB1/JAK3/SH2B3/CCR2/SASH3/NCKAP1L/TNFSF14/SIT1/TSC22D3/FCER1G/AXL/LGALS9/PIK3CD/CSF1/ADA/LYN",22
"GO:0045124","GO:0045124","regulation of bone resorption","11/1610","40/18860",0.275,3.22142857142857,4.29665277036645,0.000383628800567576,0.00496074354359259,0.00381571074602174,"CD38/PDK4/CSK/TNFSF11/ADAM8/UBASH3B/SLC4A2/INPP5D/CSF1R/SIGLEC15/ITGB3",11
"GO:0045730","GO:0045730","respiratory burst","11/1610","40/18860",0.275,3.22142857142857,4.29665277036645,0.000383628800567576,0.00496074354359259,0.00381571074602174,"MPO/SLC11A1/TREM2/HCK/PIK3CG/NCF2/RAC2/CYBB/CD52/PIK3CD/IGHA2",11
"GO:0060323","GO:0060323","head morphogenesis","11/1610","40/18860",0.275,3.22142857142857,4.29665277036645,0.000383628800567576,0.00496074354359259,0.00381571074602174,"MMP2/TGFB2/TGFB1/DKK1/COL1A1/PDGFRA/STRA6/CSRNP1/MSX1/TIPARP/PAX9",11
"GO:1903524","GO:1903524","positive regulation of blood circulation","11/1610","40/18860",0.275,3.22142857142857,4.29665277036645,0.000383628800567576,0.00496074354359259,0.00381571074602174,"TGFB2/CHGA/SLC1A1/NMU/PDE4D/RGS2/RGS4/HEY2/ADM/TACR3/ADA",11
"GO:0002863","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"BTK/C3/FCGR1A/FCER1G/LTA/TNF",6
"GO:0032490","GO:0032490","detection of molecule of bacterial origin","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"SCARB1/TREM2/NR4A1/NOD2/TLR1/TLR6",6
"GO:0038110","GO:0038110","interleukin-2-mediated signaling pathway","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"IL2RB/JAK3/IFNG/SECTM1/IL2RG/CD7",6
"GO:0042117","GO:0042117","monocyte activation","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"CD33/FN1/MT1G/DYSF/CSF1/LILRB4",6
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"CD84/SPI1/CCR2/NCKAP1L/CD300A/LGALS9",6
"GO:0046643","GO:0046643","regulation of gamma-delta T cell activation","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"PTPRC/LILRB1/NCKAP1L/SOX4/NOD2/LCK",6
"GO:0070486","GO:0070486","leukocyte aggregation","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"CD44/STK10/ZAP70/NR4A3/IL1B/RAC2",6
"GO:0071352","GO:0071352","cellular response to interleukin-2","6/1610","13/18860",0.461538461538462,5.40659340659341,4.8554698278982,0.00038860169741729,0.00496074354359259,0.00381571074602174,"IL2RB/JAK3/IFNG/SECTM1/IL2RG/CD7",6
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","30/1610","183/18860",0.163934426229508,1.92037470725995,3.82220854777691,0.000392580216321191,0.00500037028316457,0.00384619088971107,"ABCA7/DUSP13B/PTPRC/TREM2/TRIB3/CSK/FOXM1/SH2B3/ERRFI1/RGS2/DUSP1/IL1B/LIF/GPS2/EPHB2/SPRY2/EMILIN1/NLRP12/UCHL1/DUSP2/ATF3/CD300A/PBK/C3orf33/TBC1D10C/PER1/NF2/LILRB4/MIR26A1/LYN",30
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","20/1610","103/18860",0.194174757281553,2.2746185852982,3.96273370114451,0.00039566545804046,0.00502846834340753,0.00386780338982709,"CTSG/GATA1/COMP/PIK3CG/SH2B3/PLEK/TNFSF11/PDGFRA/EMILIN1/MEGF10/FERMT3/UBASH3B/ILK/FLNA/ADGRG1/MFSD2B/HBB/LYN/ITGB3/CCL5",20
"GO:0035987","GO:0035987","endodermal cell differentiation","13/1610","53/18860",0.245283018867925,2.8733153638814,4.17221601773244,0.000399787062284293,0.00506958361242543,0.00389942848240415,"MMP2/DKK1/ITGA4/FN1/COL5A1/COL4A2/GATA6/COL8A1/MMP14/ITGB2/ITGA5/EOMES/SOX17",13
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","31/1610","192/18860",0.161458333333333,1.89136904761905,3.79259952350858,0.00041573992613542,0.00526021379993024,0.00404605764163931,"TPX2/BIRC5/KIF4A/MISP/MYBL2/CENPI/ARHGEF10/CDC20/CENPF/KIF14/DUSP1/CENPK/CDCA8/NUSAP1/KIF23/ANKRD53/SPC25/SKA1/BUB1B/SPC24/KIF15/PLK1/UBE2C/HASPIN/AURKB/RCC1/KIF18B/FLNA/HSPA1B/KIFC1/UHRF1",31
"GO:0035855","GO:0035855","megakaryocyte development","8/1610","23/18860",0.347826086956522,4.07453416149068,4.50728573467077,0.000422700759082058,0.00532472608191694,0.00409567927707841,"SH2B3/KIT/TAL1/GP9/GP5/GP1BA/FLNA/MPIG6B",8
"GO:0061687","GO:0061687","detoxification of inorganic compound","8/1610","23/18860",0.347826086956522,4.07453416149068,4.50728573467077,0.000422700759082058,0.00532472608191694,0.00409567927707841,"SLC11A1/MT1G/MT1E/MT1X/MT1H/MT1A/MT1M/MT1HL1",8
"GO:2000177","GO:2000177","regulation of neural precursor cell proliferation","19/1610","96/18860",0.197916666666667,2.31845238095238,3.95653554551491,0.000426001159359202,0.00534363937542508,0.00411022702715811,"CX3CL1/CDON/WDR62/TGFB1/PTPRZ1/MDK/DLL4/EGF/TP53/NOTCH1/RYK/ILK/CX3CR1/ID4/GATA2/NF2/FLNA/ADGRG1/LYN",19
"GO:0002062","GO:0002062","chondrocyte differentiation","22/1610","119/18860",0.184873949579832,2.1656662665066,3.89698781121051,0.000427005279693873,0.00534363937542508,0.00411022702715811,"RUNX3/RARB/TGFB1/COMP/MDK/TGFBI/BMP2/LOXL2/SOX5/ADAMTS7/ECM1/SFRP2/SERPINH1/WNT7A/POC1A/OSR2/CYTL1/RARG/RFLNA/ZNF664-RFLNA/RFLNB/ARID5A",22
